date,location,tempmax,tempmin,temp,dew,humidity,precip,precipprob,precipcover,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon
2022-01-09,Chennai,30.8,24.9,27.6,25.1,86.8,0,0,0,,,17.3,26.4,1011.5,44.8,5.5,248,21.4,9,,2022-01-09 6:33:54,2022-01-09 17:58:00,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-01-10,Chennai,31.4,23.7,27.8,25,85.6,0,0,0,,17.6,16.4,131.3,1011.7,33.1,5.2,243,21,8,10,2022-01-10 6:34:09,2022-01-10 17:58:34,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-01-11,Chennai,31.3,24.7,27.7,24.6,83.6,0,0,0,rain,17.3,20.3,53.6,1011.6,42.4,6.1,226.4,19.8,9,10,2022-01-11 6:34:24,2022-01-11 17:59:08,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-01-12,Chennai,29.8,24.6,27.4,24,81.8,0,0,0,,25.6,23.9,64.2,1011.3,44.8,5.6,214.8,18.6,9,10,2022-01-12 6:34:37,2022-01-12 17:59:42,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-01-13,Chennai,30,25.1,27.8,24.6,83.4,0,0,0,rain,22.7,22.8,131,1008.4,50.6,5.9,215.7,18.8,9,10,2022-01-13 6:34:49,2022-01-13 18:00:15,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-01-14,Chennai,30,25.4,27.7,24.8,84.6,2.177,100,4.17,rain,22,22.4,160.1,1010.5,50.6,5.5,220,19.2,8,10,2022-01-14 6:35:01,2022-01-14 18:00:48,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
2022-01-15,Chennai,29.9,24.9,27.5,24.6,84.7,0,0,0,rain,28.4,23.8,49.4,1011,46,5.6,220,19.3,9,10,2022-01-15 6:35:11,2022-01-15 18:01:21,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-01-16,Chennai,30.2,25.6,27.7,24.1,80.9,0,0,0,rain,26.3,22.8,82.1,1012.3,50.8,6,228.5,19.9,9,10,2022-01-16 6:35:20,2022-01-16 18:01:54,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-01-17,Chennai,26.7,23.9,25.5,22.9,85.7,32.317,100,20.83,rain,33.1,15.6,331.6,1013.9,81.4,3.9,148.8,13.3,8,10,2022-01-17 6:35:28,2022-01-17 18:02:27,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
2022-01-18,Chennai,30.5,22.9,26.4,22.5,79.6,0,0,0,rain,23,20.5,52.2,1013.1,47.2,4.8,225,19.8,9,10,2022-01-18 6:35:36,2022-01-18 18:02:59,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-01-19,Chennai,30.8,23.1,26.6,21.5,75,0,0,0,rain,21.6,13.2,45.8,1011.9,35,4.7,237.1,20.7,9,10,2022-01-19 6:35:42,2022-01-19 18:03:31,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-01-20,Chennai,30.7,22.2,26.4,21.4,74.8,0,0,0,,17.6,18.8,220.8,994.6,30.7,4.6,236,20.6,9,10,2022-01-20 6:35:46,2022-01-20 18:04:02,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-01-21,Chennai,30.8,22.7,26.6,22.5,78.6,0,0,0,,22.7,19.5,257.8,1010.6,19.5,4.5,238.6,20.8,9,10,2022-01-21 6:35:50,2022-01-21 18:04:33,0.56,Clear,Clear conditions throughout the day.,clear-day
2022-01-22,Chennai,30.9,24,26.8,24.2,86.1,0,0,0,,23.4,22.8,257.6,1009.1,28,4.3,238.1,20.8,9,10,2022-01-22 6:35:53,2022-01-22 18:05:04,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-01-23,Chennai,31,25,27.4,24.7,85.8,0,0,0,rain,27.7,21.4,266,1009.2,39.9,4.9,234.7,20.6,9,10,2022-01-23 6:35:55,2022-01-23 18:05:34,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-01-24,Chennai,28.7,24.9,26.4,23.8,85.9,4.939,100,4.17,rain,23.4,21.7,276.6,1008.9,73.3,4.6,205.4,18,8,10,2022-01-24 6:35:55,2022-01-24 18:06:04,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
2022-01-25,Chennai,29.4,24.3,26.6,23.7,84.5,0,0,0,rain,20.2,23.9,226.3,1009.1,49.1,5.2,202.6,17.6,8,10,2022-01-25 6:35:54,2022-01-25 18:06:33,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-01-26,Chennai,29.1,24.1,26.7,23.4,82.3,0.11,100,4.17,rain,16.6,21.4,264.2,1009.9,67.2,5.6,122,10.6,7,10,2022-01-26 6:35:53,2022-01-26 18:07:02,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
2022-01-27,Chennai,30,23.8,26.9,22.7,78.4,0,0,0,rain,27.4,20,30.6,1010,46.1,6.1,226.3,19.6,9,10,2022-01-27 6:35:50,2022-01-27 18:07:30,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-01-28,Chennai,29.5,25.4,27.1,22.5,76.2,0.1,100,4.17,rain,28.1,28.1,6.5,1011.1,64,5.7,230.5,19.9,9,10,2022-01-28 6:35:46,2022-01-28 18:07:58,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
2022-01-29,Chennai,29.7,25.2,26.9,22.9,79,0,0,0,rain,30.6,25.9,339,1012,86,4.8,190.4,16.7,8,10,2022-01-29 6:35:41,2022-01-29 18:08:25,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-01-30,Chennai,29.5,24.1,26.9,23,79.6,0,0,0,,25.9,18.1,6.2,1011.5,66.5,4.7,233.9,20.3,9,10,2022-01-30 6:35:35,2022-01-30 18:08:52,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-01-31,Chennai,30.9,24.2,27,22.9,78.6,0,0,0,,22,20.9,113.5,1010.6,39.6,4.5,244.3,21.4,9,10,2022-01-31 6:35:27,2022-01-31 18:09:18,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-02-01,Chennai,30.3,23.5,26.6,22.2,77.5,0,0,0,,18,17.5,20.5,1010.2,26,5.1,248.1,21.5,9,10,2022-02-01 6:35:19,2022-02-01 18:09:43,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-02-02,Chennai,29.5,23.4,26.4,21.4,74.9,0,0,0,,13.7,17.5,10.4,1011.1,21.9,5.2,253.7,22.3,9,10,2022-02-02 6:35:10,2022-02-02 18:10:08,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-02-03,Chennai,30.2,22.5,26.2,21.3,75.1,0,0,0,,20.5,18.9,292.2,1011,28.3,5.9,252.2,22.1,9,10,2022-02-03 6:34:59,2022-02-03 18:10:33,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-02-04,Chennai,30.9,23.6,27,23,78.8,0,0,0,,24.8,21.1,298.3,1009.4,25.4,5.7,247.4,21.5,9,10,2022-02-04 6:34:48,2022-02-04 18:10:57,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-02-05,Chennai,30,24.2,27,24,83.9,0,0,0,rain,23.8,22.8,32.4,1010,46.1,5.7,212.3,18.5,9,10,2022-02-05 6:34:35,2022-02-05 18:11:20,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-02-06,Chennai,30.1,24.8,27.2,23,78.2,0,0,0,,20.9,21.1,60.7,1012.4,46.6,5.8,231.7,20.3,9,10,2022-02-06 6:34:21,2022-02-06 18:11:43,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-02-07,Chennai,30.6,25.5,27.3,22.2,74.3,0,0,0,,20.2,19.6,45.7,1012.9,34.1,5.6,249.1,21.8,9,10,2022-02-07 6:34:07,2022-02-07 18:12:05,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-02-08,Chennai,30.5,23.3,26.8,20.8,70.7,0,0,0,,20.5,21.7,13.5,1011.8,28,6,252.7,22.1,9,10,2022-02-08 6:33:51,2022-02-08 18:12:26,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-02-09,Chennai,30,24.1,27,21.2,71,0,0,0,,21.2,21.4,27.1,1011.8,59.9,5.9,245.7,21.3,10,10,2022-02-09 6:33:34,2022-02-09 18:12:47,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-02-10,Chennai,29.9,22.4,26.8,21.2,72.1,0,0,0,,23.4,21.2,7.2,1010.9,39.9,5.5,249.5,21.8,9,10,2022-02-10 6:33:17,2022-02-10 18:13:07,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-02-11,Chennai,29.9,24.1,26.8,22.2,76.4,0,0,0,rain,25.6,23.9,15.7,1010.7,44.9,5.8,246.6,21.4,9,10,2022-02-11 6:32:58,2022-02-11 18:13:27,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-02-12,Chennai,30.4,24.3,27.1,22.2,74.9,0,0,0,,26.6,25.3,11.6,1010.4,45.6,5.8,255.3,22.4,9,10,2022-02-12 6:32:39,2022-02-12 18:13:46,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-02-13,Chennai,29.8,23.7,26.5,22,76.5,0,0,0,,24.5,20.6,54.2,1009.9,37.5,5.7,258.6,22.6,10,10,2022-02-13 6:32:18,2022-02-13 18:14:04,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-02-14,Chennai,29.6,25.1,26.9,22.2,75.7,0,0,0,rain,26.3,23.6,45.1,1009.6,57.5,5.5,222.1,19.5,9,10,2022-02-14 6:31:57,2022-02-14 18:14:22,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-02-15,Chennai,30.3,24.3,26.5,20.7,71,0,0,0,,23.8,26.3,42.3,1002.2,36.1,5.8,255.8,22.3,9,10,2022-02-15 6:31:34,2022-02-15 18:14:39,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-02-16,Chennai,29.9,23.9,26.2,21,73.5,0,0,0,,21.6,17.8,4.3,998.4,31,6,239.3,20.8,9,10,2022-02-16 6:31:11,2022-02-16 18:14:56,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-02-17,Chennai,30.6,23.7,26.7,21.3,73.1,0,0,0,,21.6,17.6,14.7,1007.4,39.6,5.9,251.2,21.7,10,10,2022-02-17 6:30:47,2022-02-17 18:15:12,0.51,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
2022-02-18,Chennai,31.1,24.7,27.1,21.8,73.2,0,0,0,,25.9,19,54.5,1008.8,48.9,6,246.1,21.3,9,10,2022-02-18 6:30:22,2022-02-18 18:15:28,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-02-19,Chennai,30.8,24.4,27.3,22.4,75.1,0,0,0,,19.8,17.9,36.4,1011,41.2,5.3,240.8,21,9,10,2022-02-19 6:29:56,2022-02-19 18:15:43,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-02-20,Chennai,31.5,23.8,27.2,22.6,76.7,0,0,0,,23.4,15.7,349,1010.3,22.6,4.9,264.1,23.1,10,10,2022-02-20 6:29:30,2022-02-20 18:15:57,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-02-21,Chennai,32.8,24.3,27.9,24,80.2,0,0,0,,27.4,19.3,276.7,1008.9,20.8,5.7,265.4,23.2,10,10,2022-02-21 6:29:03,2022-02-21 18:16:11,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-02-22,Chennai,31.8,25.2,27.6,24.5,83.7,0,0,0,,20.2,14.4,9.1,1010.9,31.9,5.8,263,23.1,10,10,2022-02-22 6:28:35,2022-02-22 18:16:24,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-02-23,Chennai,31.6,25.9,27.8,23.2,76.4,0,0,0,rain,20.5,19.2,24.1,1013.3,36.4,5.9,270.1,23.5,10,10,2022-02-23 6:28:06,2022-02-23 18:16:37,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-02-24,Chennai,31.1,24.7,27.4,22.4,74.9,0,0,0,,17.6,15.4,39.7,1014.2,37.6,6.2,273,24.3,10,10,2022-02-24 6:27:36,2022-02-24 18:16:49,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-02-25,Chennai,31.3,24.4,27.1,21.5,72.1,0,0,0,,18.4,15.4,40.8,1005.7,31.4,6.2,275.7,24.5,10,10,2022-02-25 6:27:06,2022-02-25 18:17:01,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-02-26,Chennai,31.5,24.9,27.5,22.3,73.5,0,0,0,rain,20.2,18.9,67.7,1013.2,45.7,6.1,223.4,19.7,10,10,2022-02-26 6:26:35,2022-02-26 18:17:12,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-02-27,Chennai,31.9,24.4,28.2,22.3,71.4,0,0,0,rain,24.5,18.9,77.3,1013,37,5.3,266.5,23.5,10,10,2022-02-27 6:26:04,2022-02-27 18:17:23,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-02-28,Chennai,31.3,24.8,27.3,22.8,77,0,0,0,,23,20.7,22.8,1012.8,25.2,6,274.6,24.3,10,10,2022-02-28 6:25:31,2022-02-28 18:17:34,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-03-01,Chennai,33.9,24.4,28.1,20.9,68.4,0,0,0,,24.5,20.7,27,1012.5,22.8,6.8,269.8,20.3,10,10,2022-03-01 6:24:59,2022-03-01 18:17:44,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-03-02,Chennai,32.9,23.8,27.8,22.4,73.6,0,0,0,,26.3,18.4,29.4,1011.7,51.8,5.3,260.4,18.7,10,10,2022-03-02 6:24:25,2022-03-02 18:17:53,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-03-03,Chennai,32.4,24.6,27.9,23.6,78.3,0,0,0,,37.1,24.9,7.2,1011.1,56.2,4.9,171,12.4,6,10,2022-03-03 6:23:51,2022-03-03 18:18:02,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-03-04,Chennai,32.5,24.9,28.3,22.9,73.8,0,0,0,rain,40.7,24.8,28.8,1010.8,61.9,5,238.3,17,9,10,2022-03-04 6:23:17,2022-03-04 18:18:11,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-03-05,Chennai,31.9,25.5,28.4,22.5,71.1,0,0,0,rain,37.1,23.7,3.7,1010.5,53.1,5.5,225.9,16.2,8,10,2022-03-05 6:22:42,2022-03-05 18:18:19,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-03-06,Chennai,31.1,25.6,28.3,20.8,64.5,0.2,100,4.17,rain,46.4,25.8,35.7,1006.7,72.2,5.7,97.9,7,4,10,2022-03-06 6:22:06,2022-03-06 18:18:27,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
2022-03-07,Chennai,31.7,27.4,28.6,22.9,71.7,0,0,0,,32.4,27.7,26.6,1010.6,72.5,5.9,293.6,22.2,10,10,2022-03-07 6:21:30,2022-03-07 18:18:34,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-03-08,Chennai,32.5,24.1,27.6,23.4,79,0,0,0,,18.7,17.4,34.3,1010.7,29.1,5.3,284.1,24.5,10,10,2022-03-08 6:20:54,2022-03-08 18:18:42,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-03-09,Chennai,32.5,24.9,28,22.6,73.8,0,0,0,,22.3,15.3,66.4,1010.2,24.8,5.2,290.2,25.1,10,10,2022-03-09 6:20:17,2022-03-09 18:18:49,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-03-10,Chennai,32.9,24.8,27.9,22.7,74.6,0,0,0,,19.4,14.7,45.9,1010,27.3,5.5,289.9,25.1,10,10,2022-03-10 6:19:40,2022-03-10 18:18:55,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-03-11,Chennai,33,25,28.3,22.9,74,0,0,0,,20.9,16.8,42.4,1009.4,29.1,5.4,293,25.3,10,10,2022-03-11 6:19:03,2022-03-11 18:19:01,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-03-12,Chennai,33.1,24.9,28.2,22.1,71.5,0,0,0,,23,19.4,7.9,1009,19.3,5.8,293.8,25.4,10,10,2022-03-12 6:18:25,2022-03-12 18:19:07,0.35,Clear,Clear conditions throughout the day.,clear-day
2022-03-13,Chennai,34.5,25.4,28.9,21.9,67.8,0,0,0,,21.2,14.8,83.8,1009.2,30.8,6,272.3,23.5,10,10,2022-03-13 6:17:47,2022-03-13 18:19:13,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-03-14,Chennai,34.8,24.9,29,22.5,69.9,0,0,0,,18.4,14.3,75.3,1009.4,18.8,5.8,289.4,25.1,10,10,2022-03-14 6:17:08,2022-03-14 18:19:19,0.43,Clear,Clear conditions throughout the day.,clear-day
2022-03-15,Chennai,33.6,25.6,28.8,22.7,71.2,0,0,0,,24.1,14.6,43.4,1008.5,27.2,5.3,255.3,22,9,10,2022-03-15 6:16:29,2022-03-15 18:19:24,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-03-16,Chennai,34.4,24.8,28.7,22.6,70.8,0,0,0,,19.8,23.8,276.5,1007.4,30.3,5.2,270.9,23.3,9,10,2022-03-16 6:15:50,2022-03-16 18:19:29,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-03-17,Chennai,33.8,25.1,28.7,22.4,69.9,0,0,0,,23.8,19.1,285.3,1005.8,32.1,5.5,231.6,19.9,8,10,2022-03-17 6:15:11,2022-03-17 18:19:34,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-03-18,Chennai,33.6,25.7,28.6,24.5,79.2,0,0,0,,25.9,19.6,273.2,1006.7,33.7,5.8,220.6,19.1,8,5,2022-03-18 6:14:32,2022-03-18 18:19:38,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-03-19,Chennai,32.2,26.1,28.4,26.1,87.5,0,0,0,rain,27.7,19.5,298.8,1006.6,40.3,5.4,290.5,25.1,10,60,2022-03-19 6:13:52,2022-03-19 18:19:43,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-03-20,Chennai,33.2,27.2,29.2,26.7,87.1,0,0,0,,27,19.3,277.6,1006.2,53.6,4.8,286.5,24.5,10,60,2022-03-20 6:13:13,2022-03-20 18:19:47,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-03-21,Chennai,35.8,27.3,30.7,27.2,82.5,0,0,0,,23.4,16.8,217.3,1006.6,55.9,4.6,286,24.5,10,60,2022-03-21 6:12:33,2022-03-21 18:19:52,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-03-22,Chennai,35.6,28,30.7,26.2,77.7,0,0,0,rain,28.4,16.8,238.4,1006.8,46.1,5.8,280.3,24.3,10,75,2022-03-22 6:11:53,2022-03-22 18:19:56,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-03-23,Chennai,33.4,28.3,30,27.6,86.8,0,0,0,rain,22,18.2,253.7,1006.7,50.9,5.1,301.5,25.8,10,75,2022-03-23 6:11:13,2022-03-23 18:20:00,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-03-24,Chennai,31.5,27.7,29,26.9,88.3,0,0,0,rain,24.1,21.6,301.2,1007.4,44.5,6.4,309.2,26.8,10,75,2022-03-24 6:10:33,2022-03-24 18:20:04,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-03-25,Chennai,33.3,27,29.5,26.9,86.3,0,0,0,,26.3,20.7,235,1004.9,45,5.7,309.9,27,10,60,2022-03-25 6:09:53,2022-03-25 18:20:08,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-03-26,Chennai,32.6,27.4,29.3,26.6,85.6,0,0,0,rain,27.4,21.7,298.4,1006.5,42.8,5.8,306.8,26.6,10,60,2022-03-26 6:09:13,2022-03-26 18:20:12,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-03-27,Chennai,33.6,27.5,29.5,26.9,86.5,0,0,0,,40.7,22.5,267.7,1010.2,45.1,5.8,311.7,27.1,10,60,2022-03-27 6:08:33,2022-03-27 18:20:15,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-03-28,Chennai,35,27.3,29.3,26.8,87,0,0,0,,28.1,23.5,272,1009.6,37.5,5.8,314,27.3,10,60,2022-03-28 6:07:53,2022-03-28 18:20:19,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-03-29,Chennai,35.2,27.4,29.5,26.9,86.6,0,0,0,,33.1,29.9,267.3,1008.5,36,6.4,314,27.3,10,60,2022-03-29 6:07:13,2022-03-29 18:20:23,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-03-30,Chennai,35,27.9,29.8,27.2,86.3,0,0,0,,36,25.7,245,1008.1,38.7,6.4,317.1,27.4,10,75,2022-03-30 6:06:33,2022-03-30 18:20:27,0.99,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
2022-03-31,Chennai,35,27.9,30.1,26.8,83.2,0,0,0,rain,37.8,24.3,251.3,1008.3,30.3,6.1,317.4,27.3,10,75,2022-03-31 6:05:53,2022-03-31 18:20:31,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-04-01,Chennai,34.2,27.8,29.9,26.7,83.9,0,0,0,,37.1,28.7,248.3,1008.8,36.6,6.1,317,27.3,10,75,2022-04-01 6:05:13,2022-04-01 18:20:35,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-04-02,Chennai,34.1,27.1,29.5,26.7,85.5,0,0,0,,30.6,23.5,250.1,1010,35.9,6.3,319.7,27.6,10,60,2022-04-02 6:04:34,2022-04-02 18:20:39,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-04-03,Chennai,34,27.1,29.6,26.5,84.3,0,0,0,,25.9,20.1,270.5,1002.8,36.3,6.3,320.5,27.6,10,60,2022-04-03 6:03:54,2022-04-03 18:20:43,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-04-04,Chennai,33.5,27.3,29.7,26.7,84.5,0,0,0,,27.4,19.7,285.8,1009.9,39.2,6.5,320,27.6,10,60,2022-04-04 6:03:15,2022-04-04 18:20:47,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-04-05,Chennai,34.1,27.6,29.7,26.3,82.3,0,0,0,,25.9,21,197.5,1011.7,31.4,6.5,320.3,27.6,10,60,2022-04-05 6:02:36,2022-04-05 18:20:52,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-04-06,Chennai,34,26.8,29.9,26.2,81,0,0,0,,21.2,20.5,153.3,1011.7,32.9,6.1,315.9,27.3,10,75,2022-04-06 6:01:58,2022-04-06 18:20:56,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-04-07,Chennai,34,27.8,29.9,26.4,81.9,0,0,0,rain,20.5,17.1,229.7,1010.4,34.4,6,309.3,26.7,10,60,2022-04-07 6:01:19,2022-04-07 18:21:01,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-04-08,Chennai,34.1,27.5,29.9,26,80.8,0,0,0,,23.4,17.8,129.5,1009.2,38.5,6.5,309.7,26.7,10,75,2022-04-08 6:00:41,2022-04-08 18:21:05,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-04-09,Chennai,34,27.9,29.9,26.6,82.8,0,0,0,,24.5,18.4,82,1008.6,51.5,6.2,301.8,26.2,10,60,2022-04-09 6:00:04,2022-04-09 18:21:10,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-04-10,Chennai,35,28,29.8,26.7,83.5,0,0,0,rain,20.5,18.4,14.2,1008.1,53,6.4,220.2,19,9,75,2022-04-10 5:59:26,2022-04-10 18:21:15,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-04-11,Chennai,33,28,29.8,26.6,83.2,0,0,0,rain,20.9,14.8,51.1,1007.7,49.3,6.6,285.3,24.6,9,60,2022-04-11 5:58:49,2022-04-11 18:21:21,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-04-12,Chennai,32.6,27.3,29.8,26.9,84.8,0,0,0,rain,19.4,15.3,67.1,1006.8,49.2,6.1,292.2,25.2,9,75,2022-04-12 5:58:12,2022-04-12 18:21:26,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-04-13,Chennai,32.3,27.5,29.8,27.2,86.1,0,0,0,,20.5,14.6,171.6,1006.5,62.3,5.9,275.4,23.9,9,75,2022-04-13 5:57:36,2022-04-13 18:21:32,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-04-14,Chennai,34.5,27.3,30.4,26.9,82.3,0,0,0,,32.8,23.9,253.8,1006.7,46.5,6.2,284.5,24.4,10,75,2022-04-14 5:57:00,2022-04-14 18:21:38,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-04-15,Chennai,35.8,28.1,30.6,27.2,82.4,0,0,0,,32.8,22.2,263.7,1006.3,44,6.7,272.9,23.6,9,100,2022-04-15 5:56:25,2022-04-15 18:21:44,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-04-16,Chennai,35,28.6,30.8,27.7,84.4,0,0,0,rain,29.9,23.5,252.2,990.6,53.1,6.4,306.3,26.5,10,100,2022-04-16 5:55:50,2022-04-16 18:21:50,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-04-17,Chennai,34,28.1,30.4,26.7,81.3,0,0,0,rain,26.6,18.9,261.7,1006.2,53.6,6,314.5,27.3,10,100,2022-04-17 5:55:15,2022-04-17 18:21:57,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-04-18,Chennai,34.6,27.8,30.8,27,80.9,0,0,0,rain,20.5,19.6,193.7,1008.1,44.1,6.5,312.1,27,10,75,2022-04-18 5:54:41,2022-04-18 18:22:04,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
2022-04-19,Chennai,33.9,27.3,30.5,27.3,83.4,0,0,0,,26.3,17.3,210.8,1009.2,31.9,6.5,314.9,27.3,10,75,2022-04-19 5:54:07,2022-04-19 18:22:11,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
